Table 1
age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
26,Female,Canada,2.427871928161960,YouTube,1,News,20.210998405435200,1,6.958387608072350,Low,42.94567665684110
21,Female,India,2.4122583951021900,Twitter,1,Entertainment,19.203555816748400,1,7.620588008075980,Low,84.65502422183120
16,Female,Australia,2.926503261240500,Instagram,4,Entertainment,19.057192548807500,1,7.015342485294810,Medium,8.675785654151050
25,Male,India,4.493581547868610,TikTok,5,Content Creation,14.620894542044700,0,5.841751326299600,Medium,23.4550258027043
21,Female,Canada,4.351897755965890,YouTube,3,News,21.04260637216840,0,8.104355776792560,Medium,22.76946694854920
15,Male,Canada,3.7520549812732200,YouTube,4,Entertainment,15.954218421158700,0,8.621821845159170,Medium,27.573026442232400
19,Male,USA,2.6524314018540300,Instagram,1,News,26.15662490373700,1,7.643017616058840,Medium,72.81267903772800
18,Male,India,4.3001059114435100,Snapchat,1,Entertainment,30.969776278062100,0,7.795082439009860,Medium,0.0
20,Female,USA,2.20955890442902,TikTok,3,Entertainment,40.13685432636750,1,6.526851206179410,Low,27.49092501286220
23,Male,Brazil,3.3552518478377300,YouTube,1,Education,13.08335679849590,1,8.469053867626460,Medium,29.212798906500200
21,Male,USA,1.3491794749437300,Instagram,1,News,30.815162897011800,0,7.349460128580290,Low,15.968410162034200
26,Female,India,3.8172604423781800,TikTok,4,Socializing,18.497839692601800,1,8.658566339577790,Medium,58.95895279863570
17,Male,India,1.7006416685442300,Twitter,5,Socializing,22.691152902893400,1,6.353229200953950,Low,36.32637884732210
13,Female,Australia,3.869481360380050,Twitter,4,Entertainment,31.66278303993220,1,6.7134064857516700,Medium,26.556011167067200
15,Male,India,2.778037196725070,TikTok,5,News,25.870096175542300,1,8.770528239242520,Medium,57.48522453517090
22,Other,Germany,3.9924337717521600,TikTok,5,Socializing,31.323048733435800,1,5.2258399341534700,Medium,81.67951188528700
24,Male,USA,1.877904277518900,TikTok,5,Content Creation,28.175718942139200,0,8.631336124923820,Low,81.71501234787840
20,Male,India,2.4039633253178900,TikTok,3,Education,23.7014773038175,0,8.190389328175230,Low,46.92331400024030
27,Female,USA,2.0103219603255600,Snapchat,2,Socializing,26.26159518245440,0,7.577660346251290,Low,41.472803163495200
23,Male,UK,1.559865577687280,YouTube,2,Education,9.559003703537890,0,9.389955637915140,Low,30.992895699933300
18,Female,Australia,4.928977692963020,TikTok,3,Education,12.863418991913300,0,7.390584652310170,Medium,47.04196427801440
20,Male,India,4.080280660974660,Instagram,1,Socializing,37.256399625249500,1,6.142753408119500,Medium,60.10004673250190
21,Male,India,1.921404842419810,Instagram,3,Education,31.017032394981200,1,8.00950585909183,Low,104.8499244462000
16,Male,India,3.7516857297218900,Instagram,2,Entertainment,34.53517009754430,0,6.314190270489330,Medium,30.69683457682330
13,Female,India,2.5290068324838400,Twitter,2,Entertainment,8.037808406652240,0,8.134174493084590,Medium,56.913818666928500
26,Female,India,2.4985178104760900,TikTok,2,Entertainment,28.44631030646550,1,8.580201705553660,Low,49.55667321977850
13,Male,USA,2.9078861868110500,TikTok,1,Socializing,36.22128350370620,0,6.962250989374730,Medium,74.28991393703160
22,Male,India,3.819617454253920,Instagram,2,Entertainment,21.410051524465600,0,7.0014993824068700,Medium,47.635947398922700
16,Male,India,5.0064193322967500,Twitter,3,Education,31.426460472154300,1,7.671279549424130,High,72.7223515168841
24,Female,Germany,2.93908334682212,TikTok,4,Education,17.800487561027700,0,8.786970950136370,Medium,30.780744283074100
26,Male,India,2.5101835681412300,TikTok,2,News,28.40413867678050,0,7.93435840545547,Medium,43.45703338305700
19,Female,Germany,2.5485595879200000,Snapchat,2,Entertainment,34.58199366401050,1,9.328012371908890,Medium,59.618811781690100
14,Female,Brazil,5.236233551308520,Instagram,3,Entertainment,26.752798337022700,0,6.422531628896540,High,55.84138125936140
15,Male,USA,3.4044109867299800,Snapchat,1,Entertainment,38.643722465803900,1,8.780707714304430,Medium,37.79641332178740
13,Female,USA,3.8404583015641900,Twitter,4,Content Creation,25.845549473203600,0,7.484723494317820,Medium,49.48043604317130
17,Female,Canada,0.9877979559686930,Snapchat,5,Education,5.670267177224630,1,8.718936341613730,Low,65.24764688897870
13,Male,UK,3.43919390063734,Snapchat,2,Entertainment,28.61924966283580,1,7.675986735897860,Medium,76.40912382826440
20,Male,Australia,2.199009742966090,Snapchat,4,Education,11.060622388119900,1,7.460654729393840,Low,41.048771406771100
13,Female,Germany,3.486982325047990,YouTube,1,Entertainment,13.866505907002200,1,7.106724453971040,Medium,35.93972483949530
23,Other,India,1.4714042070790400,Instagram,4,Socializing,31.71098838413650,0,9.188364694092390,Low,46.07238247782390
13,Male,Germany,1.906586319299640,Instagram,3,News,27.51666270026170,0,8.121052475021360,Low,26.784426788637800
14,Male,USA,4.731587305640890,YouTube,2,News,35.42165556363550,1,6.3801179402881,Medium,61.254455381394400
14,Other,UK,4.868454491708610,YouTube,5,Education,24.516957178305000,1,7.29849837221393,Medium,50.75709126131400
24,Male,Canada,5.67947801496024,YouTube,1,Education,12.899771415156000,1,4.6736307522173200,High,22.547661444462100
18,Male,India,2.007474848757930,Snapchat,1,Content Creation,35.431882548851200,1,8.806400513057430,Low,56.97188207911760
19,Female,Germany,2.8582156588350300,Instagram,3,Entertainment,34.838172872283600,1,8.420052825015130,Medium,0.0
17,Male,USA,4.003974339911650,Instagram,2,Entertainment,27.684033094178700,1,8.68525488906906,Medium,60.6433723934865
13,Female,Canada,4.392082527308570,Instagram,1,Entertainment,21.349030302573700,0,5.771281686437120,Medium,82.31721717566120
13,Female,USA,3.0949664787702200,YouTube,4,Entertainment,22.446282436531500,1,8.873323077504240,Medium,13.27564130476580
15,Female,India,5.194538699484500,YouTube,5,Education,26.457096120232100,1,5.9372793127993200,High,31.94284413862630
26,Female,India,1.6992329105651,Instagram,4,Entertainment,31.367498913152300,1,8.122735558837610,Low,25.388864155460500
14,Female,USA,2.6963845968609300,Twitter,1,Socializing,7.464893048973460,0,6.881961426446590,Medium,11.478143023461400
17,Male,Germany,1.878220303547570,TikTok,5,Entertainment,27.579696700336700,1,8.458850192382930,Low,35.461912982032300
24,Female,Germany,4.672018966282430,Instagram,1,Socializing,26.473715169044400,1,7.9060333328863400,Medium,44.92364210731020
22,Male,India,3.6118814842573900,YouTube,2,News,18.229617381104300,1,8.416352458547110,Medium,56.483987373168600
18,Male,Brazil,6.3344365510527200,YouTube,1,Education,26.999101557895900,0,4.091367812379850,High,39.72083172396020
19,Female,Canada,2.168510047454050,TikTok,2,Entertainment,41.67117446268190,0,7.0146285468953000,Low,68.45659975434130
16,Male,Germany,2.004747287446890,YouTube,3,Entertainment,30.878720738657100,1,9.501723091990850,Low,37.285466050914600
19,Female,Brazil,0.6157716535725740,TikTok,4,Education,37.989928736504800,0,10.0,Low,84.6359943874001
23,Male,Canada,4.907806416398610,YouTube,2,Education,14.953053564427000,1,8.0089284117423,Medium,32.37499674992270
20,Male,Germany,3.1640747056624000,Instagram,5,Entertainment,5.0,0,9.360928045521920,Medium,28.62599594135040
23,Female,UK,4.94690785739788,TikTok,5,Socializing,21.423758685956200,1,6.10386191994483,Medium,20.828125973720400
13,Male,UK,3.916443137652740,TikTok,2,Entertainment,24.03926614450600,0,7.837876400215200,Medium,50.88488111597090
27,Male,Canada,0.6110623216779170,YouTube,5,Education,34.090115577291100,0,6.945362012417840,Low,63.535042079996400
18,Other,India,4.067413619963700,Instagram,2,Entertainment,40.36798798950960,0,7.0398391835188300,Medium,48.465940474634100
20,Male,India,4.0814317477478600,Instagram,2,Socializing,17.076172938859000,1,7.318907193168170,Medium,57.17168016901020
17,Male,India,2.604241011794920,YouTube,3,Entertainment,37.650344610149400,1,7.1125880758435800,Medium,30.549201109770800
16,Female,Australia,2.418100210715520,YouTube,3,Entertainment,30.075156990426700,1,8.243251785379790,Low,46.90218017981730
14,Other,USA,5.993790917337560,Snapchat,4,Socializing,34.95874558034030,1,4.79828441736673,High,44.34721212268050
18,Female,Canada,2.06502123048677,YouTube,3,Entertainment,10.276421523140000,0,10.0,Low,54.70049971263160
18,Male,Germany,3.3946713722668100,YouTube,3,Socializing,38.521211108922400,0,6.9333601116308100,Medium,62.862266128520900
23,Female,USA,3.0710237697340000,TikTok,2,Entertainment,32.766516635879100,1,7.273307307718080,Medium,57.087005014556400
27,Female,USA,4.951837427329320,YouTube,1,Education,35.34815038825590,1,5.588363376016410,Medium,28.084458329197900
13,Female,India,3.605510112201910,Instagram,2,Education,14.297017179297200,1,7.640169865634610,Medium,22.886689414892800
21,Female,Canada,1.059434521729910,YouTube,3,Education,14.028387010321400,1,9.679741398620370,Low,64.37178833303450
24,Female,Germany,4.7584661334205300,TikTok,4,Content Creation,16.85592001055830,0,4.167980124359930,Medium,62.285544437258200
23,Male,India,0.5,TikTok,3,News,33.24420750365470,1,9.57185414600075,Low,39.063095796272100
18,Female,India,2.8686891528528200,Snapchat,2,Entertainment,22.82833334026630,1,8.153548658072060,Medium,4.2045911261539
25,Male,India,4.558137722584470,TikTok,2,Socializing,20.23904799978960,0,7.439376954125250,Medium,62.44159121498980
15,Other,India,2.253066985348440,Instagram,3,Content Creation,15.952844627620900,1,8.7118424758738,Low,20.837013564937200
16,Male,Canada,3.1709746194704800,Instagram,1,Entertainment,33.19516446066300,1,8.036765605754720,Medium,99.86790411142470
24,Male,Brazil,3.68860357189712,YouTube,4,Education,28.378882403811500,1,8.44297942150204,Medium,54.67986614564220
23,Female,Canada,4.1736111325082700,TikTok,1,Education,25.78398898216440,1,8.4353279257314,Medium,31.139422339492300
16,Female,Germany,2.523137607173010,Instagram,3,Entertainment,25.420691577005500,1,7.772635162404340,Medium,14.440247460323800
15,Male,Germany,5.065257156733450,TikTok,1,Socializing,11.215640112066000,1,6.570500574139120,High,68.370255442887
22,Female,Australia,2.4962856711842800,YouTube,3,Socializing,28.249049292871400,0,8.433036051723130,Low,16.13078070373180
15,Male,Canada,1.228721481427930,TikTok,1,News,47.961250662185700,1,8.750721302491980,Low,62.796264893426400
27,Male,India,3.702691532420060,TikTok,3,Socializing,16.667020930299800,1,7.62515802930614,Medium,62.96029369141580
15,Male,USA,2.6496563956165200,Instagram,3,News,22.690319806845700,1,8.240206207154610,Medium,31.588759166655000
16,Female,USA,7.611356266036120,YouTube,5,Education,17.159493059451000,1,2.5683409062864700,High,53.43873200520670
19,Male,UK,4.568837807924530,TikTok,1,Socializing,15.450827641729200,0,8.129522858824540,Medium,14.875548100994100
16,Female,USA,6.348982462409450,TikTok,4,Socializing,31.018979626081100,1,4.546236339062350,High,37.59377625891390
21,Female,Germany,3.9568482265805500,Instagram,3,Entertainment,17.892435876052500,1,6.124603970281870,Medium,77.32571733086130
13,Female,UK,4.424582896995520,Snapchat,1,Education,28.46165414449750,0,6.683391811479710,Medium,32.25268215879750
20,Male,Canada,5.124273289108330,YouTube,2,Socializing,29.56271699223800,1,4.964039191575890,High,84.11535056950650
19,Male,Australia,2.403347314385570,Twitter,4,Content Creation,24.77623258172220,0,9.525177892247120,Low,55.42684697528560
14,Male,Brazil,4.823340266137460,Instagram,4,News,10.63755494958630,1,7.324021067389360,Medium,54.93299996831220
20,Male,USA,1.8824613144266900,Instagram,2,Content Creation,15.840855437553800,1,9.75614266984263,Low,63.11825310960270
13,Other,India,2.1176807429901500,YouTube,5,News,39.86698369785880,1,8.124332118347880,Low,63.795800785206100
23,Male,USA,5.918239999884240,Twitter,5,Socializing,18.189972690303600,0,6.20369303712726,High,88.64112612922800
24,Male,UK,1.4408447428408900,TikTok,5,Education,29.07341850816940,1,8.881244272109980,Low,45.48119442062890
21,Male,UK,3.8541551735204900,YouTube,4,Socializing,30.58319333919460,1,7.127866296012670,Medium,26.640974321879500
21,Female,Australia,2.884296292414100,Instagram,5,Socializing,25.704213929675000,1,8.7595447270707,Medium,41.70509983423680
14,Female,USA,3.392894950706760,Instagram,1,Education,23.16811805901670,1,6.176028775657080,Medium,26.222592358556900
19,Female,India,0.5,Snapchat,5,Entertainment,36.844140715441100,1,7.897820179774450,Low,11.990686156035000
27,Male,UK,3.996325343411330,Instagram,4,Socializing,22.048404109360500,0,9.177354378250760,Medium,0.0
26,Female,India,4.078897449900940,TikTok,3,Entertainment,45.363572279436200,0,6.031253163169780,Medium,25.19894152477610
22,Male,India,3.562352800224700,Snapchat,1,Entertainment,17.182768096965000,0,7.639496743567630,Medium,58.61545187281940
15,Male,UK,3.2502214970322900,TikTok,4,Entertainment,19.064508687265200,1,8.055017876808190,Medium,37.39587982810720
19,Male,UK,3.7470480695470500,Snapchat,3,Entertainment,21.158241557700400,0,8.427092097523910,Medium,55.325135188390400
24,Female,USA,4.649229413328410,TikTok,3,Education,11.344762534794500,1,7.322791033429480,Medium,23.86756417277020
22,Male,India,2.020141758018260,YouTube,3,Entertainment,9.21159973333976,1,7.71014653410746,Low,11.977942348703100
21,Male,Germany,4.6176603025962600,YouTube,5,Entertainment,19.426159673419400,0,7.537415827361290,Medium,11.03366283207730
16,Male,UK,4.924056259706260,Instagram,1,Socializing,26.503050214484300,0,6.335198746370930,Medium,30.349778506025500
24,Female,USA,3.8866522771577800,YouTube,2,Entertainment,5.0,1,5.603933792477530,Medium,39.15238707122430
13,Male,UK,5.372570200188280,Instagram,3,Socializing,18.691149663596100,1,7.541532268430220,High,60.764207397155900
14,Female,India,4.158934036838510,YouTube,1,Entertainment,14.429441528258000,0,6.960504892470600,Medium,44.730352265597400
13,Male,India,4.055141064769160,YouTube,3,Entertainment,19.529216687436000,1,4.623454526281100,Medium,71.03474209929280
26,Male,USA,0.5,Twitter,2,Entertainment,8.935250229294350,1,9.561967358908550,Low,53.331046981371000
24,Male,Brazil,3.588830293638140,TikTok,5,Socializing,13.517242785513800,1,6.883887844521640,Medium,84.46657933069510
17,Male,Canada,5.18028218842216,TikTok,4,Entertainment,34.94176315701010,0,5.320249583133930,High,26.540885057704700
17,Female,Australia,1.562277895040740,TikTok,5,Content Creation,20.24946689962950,0,8.685542618198790,Low,34.601230076355300
23,Male,India,2.4603624269677200,TikTok,2,Entertainment,27.110459532899700,1,7.446020764060560,Low,19.24020305742410
19,Female,India,2.3207400660303900,YouTube,5,Socializing,23.14517535610700,0,8.587316144760110,Low,15.90757793919660
21,Male,UK,5.213451831376190,Instagram,2,Education,52.79602392631010,1,7.269503513462000,High,45.11354580867930
21,Female,USA,4.682129500361010,YouTube,3,Entertainment,16.429695280986600,1,7.692896956674040,Medium,114.30210303920100
15,Male,UK,3.820267365501350,TikTok,4,Socializing,21.324289071649200,0,6.082745719794280,Medium,67.8962902208391
15,Female,Canada,3.953850286784160,Instagram,3,Education,16.106954335760900,0,8.000581087605140,Medium,58.09353456234320
15,Female,USA,1.7578294707418900,TikTok,3,Content Creation,17.936325601019500,1,8.313210012027560,Low,54.48055046954160
16,Female,Brazil,6.498859149790800,Instagram,1,Content Creation,9.77318801395991,1,5.741188891836520,High,87.650719096432
20,Male,Australia,5.166113118898410,TikTok,4,News,22.796283019586700,0,4.323958269297180,High,64.16176705192690
18,Other,Canada,5.312051178435290,Twitter,2,Entertainment,7.785495168029240,0,6.07314489959776,High,25.176121918621800
20,Male,Germany,2.586792038547760,TikTok,4,Socializing,33.63346384547290,0,6.187428102055920,Medium,37.52649810691150
13,Female,India,1.8749907900303600,TikTok,1,Socializing,17.972543509371000,0,9.732102957487020,Low,37.175210664740900
20,Female,Australia,4.3034612829010900,YouTube,3,Entertainment,28.467187211502900,0,6.705535491947940,Medium,40.4766682027232
16,Male,USA,5.7435485179862900,Instagram,2,Socializing,16.30125308912180,0,5.4969434736311100,High,61.249931891838300
23,Other,UK,4.2730206933404600,Instagram,2,Entertainment,17.291325400418100,0,5.936438052205480,Medium,58.03747892625720
13,Male,India,1.7893774423349600,Instagram,2,News,23.963263322460500,1,8.199882499342560,Low,49.577452285859400
20,Male,UK,3.052402336304480,Snapchat,3,Entertainment,5.0,1,7.608138408252600,Medium,78.87835471696770
16,Male,India,3.099634933857590,TikTok,1,Socializing,28.08152645093270,1,6.1448742001406,Medium,56.099497268867000
18,Female,UK,3.615420264205810,YouTube,3,Socializing,44.08558418794950,1,5.867286769329700,Medium,50.82610217479420
